user_id,R,F,Rscore,Fscore,RFM,User_Label
[89302742],20,10,1,0,10,重要发展客户
[89320958],16,6,0,0,00,重要挽留客户
[89327430],18,14,1,1,11,重要价值客户
[89341994],22,1,1,0,10,重要发展客户
[89346491],13,12,0,0,00,重要挽留客户
[89349895],12,2,0,0,00,重要挽留客户
[89353720],14,1,0,0,00,重要挽留客户
[89358432],28,8,1,0,10,重要发展客户
[89380977],12,2,0,0,00,重要挽留客户
[89384841],22,11,1,0,10,重要发展客户
[89417510],13,11,0,0,00,重要挽留客户
[89426847],13,65,0,1,01,重要保持客户
[89428650],19,8,1,0,10,重要发展客户
[89495629],12,2,0,0,00,重要挽留客户
[89538622],12,5,0,0,00,重要挽留客户
[89545247],17,2,0,0,00,重要挽留客户
[89583416],17,14,0,1,01,重要保持客户
[89610223],18,23,1,1,11,重要价值客户
[89618850],16,19,0,1,01,重要保持客户
[89644945],18,9,1,0,10,重要发展客户
[89646454],36,1,1,0,10,重要发展客户
[89647768],12,6,0,0,00,重要挽留客户
[89692927],18,2,1,0,10,重要发展客户
[89710336],12,26,0,1,01,重要保持客户
[89726077],22,1,1,0,10,重要发展客户
[89727305],26,4,1,0,10,重要发展客户
[89736791],18,8,1,0,10,重要发展客户
[89737857],13,19,0,1,01,重要保持客户
[89748192],13,13,0,0,00,重要挽留客户
[89813223],14,2,0,0,00,重要挽留客户
[89817349],14,7,0,0,00,重要挽留客户
[89819548],21,2,1,0,10,重要发展客户
[89825616],17,16,0,1,01,重要保持客户
[89831149],12,4,0,0,00,重要挽留客户
[89854830],12,9,0,0,00,重要挽留客户
[89866622],19,2,1,0,10,重要发展客户
[89868154],21,2,1,0,10,重要发展客户
[89886681],12,55,0,1,01,重要保持客户
[89888891],30,4,1,0,10,重要发展客户
[89899419],15,1,0,0,00,重要挽留客户
[89901261],14,43,0,1,01,重要保持客户
[89917648],14,6,0,0,00,重要挽留客户
[89918216],12,23,0,1,01,重要保持客户
[89918724],21,6,1,0,10,重要发展客户
[89931825],14,68,0,1,01,重要保持客户
[89953122],18,3,1,0,10,重要发展客户
[89953582],21,4,1,0,10,重要发展客户
[89959759],35,1,1,0,10,重要发展客户
[89962630],15,23,0,1,01,重要保持客户
[89991765],12,7,0,0,00,重要挽留客户
[90009214],14,6,0,0,00,重要挽留客户
[90019648],14,17,0,1,01,重要保持客户
[90024783],13,4,0,0,00,重要挽留客户
[90033831],16,11,0,0,00,重要挽留客户
[90035027],13,71,0,1,01,重要保持客户
[90047532],18,8,1,0,10,重要发展客户
[90065698],18,6,1,0,10,重要发展客户
[90078744],18,11,1,0,10,重要发展客户
[90134900],12,21,0,1,01,重要保持客户
[90144052],18,3,1,0,10,重要发展客户
[90168642],14,2,0,0,00,重要挽留客户
[90180023],15,3,0,0,00,重要挽留客户
[90194475],13,19,0,1,01,重要保持客户
[90219738],34,1,1,0,10,重要发展客户
[90233877],18,9,1,0,10,重要发展客户
[90241071],17,13,0,0,00,重要挽留客户
[90251602],19,4,1,0,10,重要发展客户
[90262162],19,8,1,0,10,重要发展客户
[90291184],13,5,0,0,00,重要挽留客户
[90326641],12,10,0,0,00,重要挽留客户
[90331505],18,25,1,1,11,重要价值客户
[90333804],41,2,1,0,10,重要发展客户
[90378059],13,3,0,0,00,重要挽留客户
[90414084],25,3,1,0,10,重要发展客户
[90433252],21,8,1,0,10,重要发展客户
[90433859],24,2,1,0,10,重要发展客户
[90442425],32,10,1,0,10,重要发展客户
[90465249],14,8,0,0,00,重要挽留客户
[90474934],28,1,1,0,10,重要发展客户
[90479167],24,20,1,1,11,重要价值客户
[90500697],18,8,1,0,10,重要发展客户
[90532631],15,2,0,0,00,重要挽留客户
[90539396],29,3,1,0,10,重要发展客户
[90561434],16,11,0,0,00,重要挽留客户
[90568957],18,2,1,0,10,重要发展客户
[90633993],12,22,0,1,01,重要保持客户
[90642791],12,11,0,0,00,重要挽留客户
[90652803],31,1,1,0,10,重要发展客户
[90684505],13,6,0,0,00,重要挽留客户
[90689083],12,13,0,0,00,重要挽留客户
[90690816],18,11,1,0,10,重要发展客户
[90707560],16,4,0,0,00,重要挽留客户
[90710232],14,2,0,0,00,重要挽留客户
[90720609],13,38,0,1,01,重要保持客户
[90721251],12,4,0,0,00,重要挽留客户
[90782194],17,4,0,0,00,重要挽留客户
[90798792],16,2,0,0,00,重要挽留客户
[90805328],41,1,1,0,10,重要发展客户
[90823156],13,7,0,0,00,重要挽留客户
[90853436],19,27,1,1,11,重要价值客户
[90892502],12,8,0,0,00,重要挽留客户
[90916467],29,7,1,0,10,重要发展客户
[90924422],16,48,0,1,01,重要保持客户
[90934700],15,5,0,0,00,重要挽留客户
[90937322],39,1,1,0,10,重要发展客户
[90943326],18,2,1,0,10,重要发展客户
[90958308],16,22,0,1,01,重要保持客户
[90980691],15,8,0,0,00,重要挽留客户
[90984412],17,3,0,0,00,重要挽留客户
[90996726],14,25,0,1,01,重要保持客户
[91010344],14,24,0,1,01,重要保持客户
[91056578],24,1,1,0,10,重要发展客户
[91057103],16,13,0,0,00,重要挽留客户
[91081942],18,15,1,1,11,重要价值客户
[91087067],13,31,0,1,01,重要保持客户
[91090440],27,7,1,0,10,重要发展客户
[91109694],14,7,0,0,00,重要挽留客户
[91123846],17,4,0,0,00,重要挽留客户
[91162737],18,5,1,0,10,重要发展客户
[91183078],18,2,1,0,10,重要发展客户
[91190765],22,18,1,1,11,重要价值客户
[91201929],30,4,1,0,10,重要发展客户
[91214457],17,7,0,0,00,重要挽留客户
[91222505],15,56,0,1,01,重要保持客户
[91235467],16,5,0,0,00,重要挽留客户
[91239449],13,32,0,1,01,重要保持客户
[91256329],16,5,0,0,00,重要挽留客户
[91272450],14,12,0,0,00,重要挽留客户
[91284462],19,1,1,0,10,重要发展客户
[91301440],13,51,0,1,01,重要保持客户
[91339068],13,12,0,0,00,重要挽留客户
[91342405],27,7,1,0,10,重要发展客户
[91351115],17,17,0,1,01,重要保持客户
[91373045],12,79,0,1,01,重要保持客户
[91373242],22,1,1,0,10,重要发展客户
[91388957],18,2,1,0,10,重要发展客户
[91424888],17,25,0,1,01,重要保持客户
[91451574],24,12,1,0,10,重要发展客户
[91496013],17,11,0,0,00,重要挽留客户
[91504246],12,19,0,1,01,重要保持客户
[91508901],13,57,0,1,01,重要保持客户
[91519514],23,6,1,0,10,重要发展客户
[91530370],18,8,1,0,10,重要发展客户
[91540968],18,12,1,0,10,重要发展客户
[91552951],14,5,0,0,00,重要挽留客户
[91557809],16,8,0,0,00,重要挽留客户
[91595746],15,3,0,0,00,重要挽留客户
[91617828],18,24,1,1,11,重要价值客户
[91623653],13,17,0,1,01,重要保持客户
[91632938],15,7,0,0,00,重要挽留客户
[91638650],19,4,1,0,10,重要发展客户
[91675566],13,21,0,1,01,重要保持客户
[91687665],17,7,0,0,00,重要挽留客户
[91704713],17,21,0,1,01,重要保持客户
[91712885],18,15,1,1,11,重要价值客户
[91713527],15,10,0,0,00,重要挽留客户
[91719173],13,17,0,1,01,重要保持客户
[91729153],26,4,1,0,10,重要发展客户
[91730194],18,12,1,0,10,重要发展客户
[91731364],12,32,0,1,01,重要保持客户
[91750843],32,2,1,0,10,重要发展客户
[91817248],14,11,0,0,00,重要挽留客户
[91823027],13,41,0,1,01,重要保持客户
[91824018],18,16,1,1,11,重要价值客户
[91829241],27,12,1,0,10,重要发展客户
[91836183],23,9,1,0,10,重要发展客户
[91877964],16,10,0,0,00,重要挽留客户
[91910769],18,5,1,0,10,重要发展客户
[91950158],13,4,0,0,00,重要挽留客户
[91950454],18,6,1,0,10,重要发展客户
[91979514],27,17,1,1,11,重要价值客户
[91991062],35,4,1,0,10,重要发展客户
[92004075],13,3,0,0,00,重要挽留客户
[92010623],15,6,0,0,00,重要挽留客户
[92018191],18,3,1,0,10,重要发展客户
[92020173],18,7,1,0,10,重要发展客户
[92020710],13,15,0,1,01,重要保持客户
[92028970],30,2,1,0,10,重要发展客户
[92062782],15,1,0,0,00,重要挽留客户
[92067434],31,4,1,0,10,重要发展客户
[92096438],17,7,0,0,00,重要挽留客户
[92098413],14,12,0,0,00,重要挽留客户
[92129979],12,23,0,1,01,重要保持客户
[92130636],22,2,1,0,10,重要发展客户
[92139213],16,4,0,0,00,重要挽留客户
[92147065],39,1,1,0,10,重要发展客户
[92147618],13,27,0,1,01,重要保持客户
[92156910],13,15,0,1,01,重要保持客户
[92174499],28,2,1,0,10,重要发展客户
[92241160],18,26,1,1,11,重要价值客户
[92243806],15,15,0,1,01,重要保持客户
[92251217],15,17,0,1,01,重要保持客户
[92271824],12,16,0,1,01,重要保持客户
[92280073],12,13,0,0,00,重要挽留客户
[92317179],18,3,1,0,10,重要发展客户
[92318081],18,5,1,0,10,重要发展客户
[92332710],16,7,0,0,00,重要挽留客户
[92341465],18,9,1,0,10,重要发展客户
[92348123],16,16,0,1,01,重要保持客户
[92386613],15,9,0,0,00,重要挽留客户
[92395241],41,1,1,0,10,重要发展客户
[92397827],25,7,1,0,10,重要发展客户
[92401471],18,1,1,0,10,重要发展客户
[92454730],21,9,1,0,10,重要发展客户
[92502609],18,8,1,0,10,重要发展客户
[92548514],13,28,0,1,01,重要保持客户
[92550603],24,1,1,0,10,重要发展客户
[92583255],17,12,0,0,00,重要挽留客户
[92600747],16,9,0,0,00,重要挽留客户
[92614762],14,9,0,0,00,重要挽留客户
[92628131],36,4,1,0,10,重要发展客户
[92645331],13,10,0,0,00,重要挽留客户
[92658315],15,2,0,0,00,重要挽留客户
[92658788],37,1,1,0,10,重要发展客户
[92663754],12,4,0,0,00,重要挽留客户
[92681347],31,4,1,0,10,重要发展客户
[92698575],12,3,0,0,00,重要挽留客户
[92706593],15,38,0,1,01,重要保持客户
[92718956],24,4,1,0,10,重要发展客户
[92726270],12,2,0,0,00,重要挽留客户
[92746744],13,31,0,1,01,重要保持客户
[92747771],26,2,1,0,10,重要发展客户
[92767100],15,8,0,0,00,重要挽留客户
[92780565],13,17,0,1,01,重要保持客户
[92792849],18,17,1,1,11,重要价值客户
[92795144],17,8,0,0,00,重要挽留客户
[92796025],22,9,1,0,10,重要发展客户
[92812860],19,13,1,0,10,重要发展客户
[92822194],18,4,1,0,10,重要发展客户
[92843559],15,8,0,0,00,重要挽留客户
[92848895],19,9,1,0,10,重要发展客户
[92871619],14,4,0,0,00,重要挽留客户
[92892459],12,26,0,1,01,重要保持客户
[92928708],13,39,0,1,01,重要保持客户
[92949931],12,26,0,1,01,重要保持客户
[92954093],19,6,1,0,10,重要发展客户
[92973030],14,6,0,0,00,重要挽留客户
[92976389],15,13,0,0,00,重要挽留客户
[92984080],15,9,0,0,00,重要挽留客户
[92999201],21,1,1,0,10,重要发展客户
[93021294],14,4,0,0,00,重要挽留客户
[93025063],16,2,0,0,00,重要挽留客户
[93050081],18,6,1,0,10,重要发展客户
[93080101],13,46,0,1,01,重要保持客户
[93088083],17,13,0,0,00,重要挽留客户
[93127487],12,12,0,0,00,重要挽留客户
[93133160],18,5,1,0,10,重要发展客户
[93159609],18,16,1,1,11,重要价值客户
[93207382],14,5,0,0,00,重要挽留客户
[93221058],13,7,0,0,00,重要挽留客户
[93223961],18,6,1,0,10,重要发展客户
[93232203],12,23,0,1,01,重要保持客户
[93232888],12,13,0,0,00,重要挽留客户
[93234575],14,2,0,0,00,重要挽留客户
[93246537],18,22,1,1,11,重要价值客户
[93262868],12,10,0,0,00,重要挽留客户
[93281824],13,33,0,1,01,重要保持客户
[93284287],20,49,1,1,11,重要价值客户
[93289334],13,4,0,0,00,重要挽留客户
[93311801],13,43,0,1,01,重要保持客户
[93314915],13,4,0,0,00,重要挽留客户
[93340122],34,6,1,0,10,重要发展客户
[93349361],13,8,0,0,00,重要挽留客户
[93357727],28,1,1,0,10,重要发展客户
[93383888],14,11,0,0,00,重要挽留客户
[93417326],17,2,0,0,00,重要挽留客户
[93422967],12,2,0,0,00,重要挽留客户
[93428377],18,10,1,0,10,重要发展客户
[93441452],14,1,0,0,00,重要挽留客户
[93444311],15,5,0,0,00,重要挽留客户
[93456477],14,8,0,0,00,重要挽留客户
[93461805],41,1,1,0,10,重要发展客户
[93463168],12,3,0,0,00,重要挽留客户
[93471096],18,4,1,0,10,重要发展客户
[93477570],15,1,0,0,00,重要挽留客户
[93479181],12,36,0,1,01,重要保持客户
[93509038],12,14,0,1,01,重要保持客户
[93600553],14,17,0,1,01,重要保持客户
[93639504],12,17,0,1,01,重要保持客户
[93670699],16,5,0,0,00,重要挽留客户
[93675262],12,167,0,1,01,重要保持客户
[93687523],12,8,0,0,00,重要挽留客户
[93702639],13,8,0,0,00,重要挽留客户
[93704320],12,38,0,1,01,重要保持客户
[93745270],18,5,1,0,10,重要发展客户
[93755017],25,2,1,0,10,重要发展客户
[93774837],14,7,0,0,00,重要挽留客户
[93784494],26,11,1,0,10,重要发展客户
[93791092],12,42,0,1,01,重要保持客户
[93791234],14,19,0,1,01,重要保持客户
[93795297],13,18,0,1,01,重要保持客户
[93812622],22,3,1,0,10,重要发展客户
[93834577],16,12,0,0,00,重要挽留客户
[93842000],12,26,0,1,01,重要保持客户
[93850991],13,45,0,1,01,重要保持客户
[93860264],12,17,0,1,01,重要保持客户
[93867217],14,4,0,0,00,重要挽留客户
[93890776],16,13,0,0,00,重要挽留客户
[93893366],16,7,0,0,00,重要挽留客户
[93897008],15,40,0,1,01,重要保持客户
[93940120],14,4,0,0,00,重要挽留客户
[93945524],12,8,0,0,00,重要挽留客户
[93946162],18,1,1,0,10,重要发展客户
[93967494],17,6,0,0,00,重要挽留客户
[93970634],12,31,0,1,01,重要保持客户
[93998185],18,3,1,0,10,重要发展客户
[94003742],18,10,1,0,10,重要发展客户
[94044468],25,8,1,0,10,重要发展客户
[94047716],13,4,0,0,00,重要挽留客户
[94059439],23,3,1,0,10,重要发展客户
[94084258],12,21,0,1,01,重要保持客户
[94096435],12,11,0,0,00,重要挽留客户
[94126018],17,3,0,0,00,重要挽留客户
[94139294],20,11,1,0,10,重要发展客户
[94140496],27,1,1,0,10,重要发展客户
[94148058],14,17,0,1,01,重要保持客户
[94209509],12,1,0,0,00,重要挽留客户
[94224118],13,16,0,1,01,重要保持客户
[94241607],15,15,0,1,01,重要保持客户
[94257737],24,8,1,0,10,重要发展客户
[94267358],12,11,0,0,00,重要挽留客户
[94273242],20,3,1,0,10,重要发展客户
[94287521],25,13,1,0,10,重要发展客户
[94290427],21,2,1,0,10,重要发展客户
[94308406],18,20,1,1,11,重要价值客户
[94329829],18,26,1,1,11,重要价值客户
[94334641],17,32,0,1,01,重要保持客户
[94335711],18,2,1,0,10,重要发展客户
[94380011],12,13,0,0,00,重要挽留客户
[94421413],25,2,1,0,10,重要发展客户
[94428036],13,36,0,1,01,重要保持客户
[94432660],18,14,1,1,11,重要价值客户
[94479833],19,8,1,0,10,重要发展客户
[94480146],15,18,0,1,01,重要保持客户
[94489517],14,3,0,0,00,重要挽留客户
[94514932],12,25,0,1,01,重要保持客户
[94580090],14,24,0,1,01,重要保持客户
[94616722],18,18,1,1,11,重要价值客户
[94637132],17,21,0,1,01,重要保持客户
[94645713],12,45,0,1,01,重要保持客户
[94654581],14,24,0,1,01,重要保持客户
[94696104],12,8,0,0,00,重要挽留客户
[94710567],18,23,1,1,11,重要价值客户
[94723090],16,10,0,0,00,重要挽留客户
[94755503],27,3,1,0,10,重要发展客户
[94795739],21,4,1,0,10,重要发展客户
[94827522],18,7,1,0,10,重要发展客户
[94828459],16,2,0,0,00,重要挽留客户
[94832743],16,2,0,0,00,重要挽留客户
[94864441],14,5,0,0,00,重要挽留客户
[94874137],14,5,0,0,00,重要挽留客户
[94883880],12,21,0,1,01,重要保持客户
[94917798],17,18,0,1,01,重要保持客户
[94943213],17,19,0,1,01,重要保持客户
[94991675],15,2,0,0,00,重要挽留客户
[95002467],18,6,1,0,10,重要发展客户
[95011439],12,3,0,0,00,重要挽留客户
[95014110],34,3,1,0,10,重要发展客户
[95039926],13,4,0,0,00,重要挽留客户
[95055106],24,3,1,0,10,重要发展客户
[95055358],35,1,1,0,10,重要发展客户
[95057565],31,2,1,0,10,重要发展客户
[95064712],12,19,0,1,01,重要保持客户
[95067968],30,3,1,0,10,重要发展客户
[95069106],18,3,1,0,10,重要发展客户
[95088933],12,3,0,0,00,重要挽留客户
[95112222],17,7,0,0,00,重要挽留客户
[95118455],15,24,0,1,01,重要保持客户
[95161544],12,59,0,1,01,重要保持客户
[95194818],12,11,0,0,00,重要挽留客户
[95198382],32,4,1,0,10,重要发展客户
[95221400],12,17,0,1,01,重要保持客户
[95237027],18,18,1,1,11,重要价值客户
[95237482],16,7,0,0,00,重要挽留客户
[95244708],17,7,0,0,00,重要挽留客户
[95247029],13,5,0,0,00,重要挽留客户
[95253222],14,113,0,1,01,重要保持客户
[95254205],12,47,0,1,01,重要保持客户
[95269877],15,20,0,1,01,重要保持客户
[95272651],17,1,0,0,00,重要挽留客户
[95278276],14,1,0,0,00,重要挽留客户
[95290487],12,14,0,1,01,重要保持客户
[95293046],26,2,1,0,10,重要发展客户
[95301715],15,3,0,0,00,重要挽留客户
[95302160],42,1,1,0,10,重要发展客户
[95339766],17,15,0,1,01,重要保持客户
[95348615],12,19,0,1,01,重要保持客户
[95350481],18,4,1,0,10,重要发展客户
[95359183],19,5,1,0,10,重要发展客户
[95386873],21,7,1,0,10,重要发展客户
[95407138],28,16,1,1,11,重要价值客户
[95448497],19,16,1,1,11,重要价值客户
[95471305],12,39,0,1,01,重要保持客户
[95518676],18,3,1,0,10,重要发展客户
[95520482],17,2,0,0,00,重要挽留客户
[95528086],12,11,0,0,00,重要挽留客户
[95530909],13,6,0,0,00,重要挽留客户
[95533953],24,1,1,0,10,重要发展客户
[95535997],18,1,1,0,10,重要发展客户
[95544540],20,2,1,0,10,重要发展客户
[95548781],14,9,0,0,00,重要挽留客户
[95565960],23,2,1,0,10,重要发展客户
[95607772],23,10,1,0,10,重要发展客户
[95645602],17,21,0,1,01,重要保持客户
[95647655],12,2,0,0,00,重要挽留客户
[95665574],38,1,1,0,10,重要发展客户
[95687290],12,15,0,1,01,重要保持客户
[95706559],40,4,1,0,10,重要发展客户
[95720451],15,6,0,0,00,重要挽留客户
[95721550],13,11,0,0,00,重要挽留客户
[95725967],31,5,1,0,10,重要发展客户
[95755909],18,4,1,0,10,重要发展客户
[95839581],12,15,0,1,01,重要保持客户
[95847735],14,6,0,0,00,重要挽留客户
[95869367],16,13,0,0,00,重要挽留客户
[95885873],24,22,1,1,11,重要价值客户
[95898771],18,46,1,1,11,重要价值客户
[95907635],12,8,0,0,00,重要挽留客户
[95937118],42,1,1,0,10,重要发展客户
[95948031],12,16,0,1,01,重要保持客户
[95989506],17,3,0,0,00,重要挽留客户
[95992025],18,2,1,0,10,重要发展客户
[96042414],27,1,1,0,10,重要发展客户
[96042606],17,10,0,0,00,重要挽留客户
[96050373],13,33,0,1,01,重要保持客户
[96052795],22,5,1,0,10,重要发展客户
[96074973],16,5,0,0,00,重要挽留客户
[96079462],27,1,1,0,10,重要发展客户
[96089433],14,13,0,0,00,重要挽留客户
[96135412],14,6,0,0,00,重要挽留客户
[96168102],17,4,0,0,00,重要挽留客户
[96168958],19,9,1,0,10,重要发展客户
[96169296],18,8,1,0,10,重要发展客户
[96171399],18,7,1,0,10,重要发展客户
[96183219],20,6,1,0,10,重要发展客户
